7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.252545824847250966e-01,6.109979633401222410e-01,5.967413441955193854e-01,5.885947046843177377e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.252545824847250966e-01,6.109979633401222410e-01,5.967413441955193854e-01,5.885947046843177377e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.824847250509165297e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.252545824847250966e-01,6.109979633401222410e-01,5.967413441955193854e-01,5.885947046843177377e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.824847250509165297e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01,5.784114052953156504e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.926680244399185060e-01,5.926680244399185060e-01,5.885947046843177377e-01,5.865580448065172980e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01,5.824847250509165297e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
7.942973523421588133e-01,7.270875763747454146e-01,6.782077393075356397e-01,6.456211812627291602e-01,6.272912423625254252e-01,6.130346232179225696e-01,6.008146639511201537e-01,5.947046843177189457e-01,5.947046843177189457e-01,5.906313645621181774e-01,5.885947046843177377e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01,5.845213849287168584e-01
